__time,/mti630/imu/angular_velocity/x,/mti630/imu/angular_velocity/y,/mti630/imu/angular_velocity/z,/mti630/imu/angular_velocity_covariance[0;0],/mti630/imu/angular_velocity_covariance[0;1],/mti630/imu/angular_velocity_covariance[0;2],/mti630/imu/angular_velocity_covariance[1;1],/mti630/imu/angular_velocity_covariance[1;2],/mti630/imu/angular_velocity_covariance[2;2],/mti630/imu/header/stamp,/mti630/imu/linear_acceleration/x,/mti630/imu/linear_acceleration/y,/mti630/imu/linear_acceleration/z,/mti630/imu/linear_acceleration_covariance[0;0],/mti630/imu/linear_acceleration_covariance[0;1],/mti630/imu/linear_acceleration_covariance[0;2],/mti630/imu/linear_acceleration_covariance[1;1],/mti630/imu/linear_acceleration_covariance[1;2],/mti630/imu/linear_acceleration_covariance[2;2],/mti630/imu/orientation/pitch_deg,/mti630/imu/orientation/roll_deg,/mti630/imu/orientation/w,/mti630/imu/orientation/x,/mti630/imu/orientation/y,/mti630/imu/orientation/yaw_deg,/mti630/imu/orientation/z,/mti630/imu/orientation_covariance[0;0],/mti630/imu/orientation_covariance[0;1],/mti630/imu/orientation_covariance[0;2],/mti630/imu/orientation_covariance[1;1],/mti630/imu/orientation_covariance[1;2],/mti630/imu/orientation_covariance[2;2],/triangulation_3D_pose/header/stamp,/triangulation_3D_pose/pose/covariance[0;0],/triangulation_3D_pose/pose/covariance[0;1],/triangulation_3D_pose/pose/covariance[0;2],/triangulation_3D_pose/pose/covariance[0;3],/triangulation_3D_pose/pose/covariance[0;4],/triangulation_3D_pose/pose/covariance[0;5],/triangulation_3D_pose/pose/covariance[1;1],/triangulation_3D_pose/pose/covariance[1;2],/triangulation_3D_pose/pose/covariance[1;3],/triangulation_3D_pose/pose/covariance[1;4],/triangulation_3D_pose/pose/covariance[1;5],/triangulation_3D_pose/pose/covariance[2;2],/triangulation_3D_pose/pose/covariance[2;3],/triangulation_3D_pose/pose/covariance[2;4],/triangulation_3D_pose/pose/covariance[2;5],/triangulation_3D_pose/pose/covariance[3;3],/triangulation_3D_pose/pose/covariance[3;4],/triangulation_3D_pose/pose/covariance[3;5],/triangulation_3D_pose/pose/covariance[4;4],/triangulation_3D_pose/pose/covariance[4;5],/triangulation_3D_pose/pose/covariance[5;5],/triangulation_3D_pose/pose/pose/orientation/pitch_deg,/triangulation_3D_pose/pose/pose/orientation/roll_deg,/triangulation_3D_pose/pose/pose/orientation/w,/triangulation_3D_pose/pose/pose/orientation/x,/triangulation_3D_pose/pose/pose/orientation/y,/triangulation_3D_pose/pose/pose/orientation/yaw_deg,/triangulation_3D_pose/pose/pose/orientation/z,/triangulation_3D_pose/pose/pose/position/x,/triangulation_3D_pose/pose/pose/position/y,/triangulation_3D_pose/pose/pose/position/z,/triangulation_3D_pose/twist/covariance[0;0],/triangulation_3D_pose/twist/covariance[0;1],/triangulation_3D_pose/twist/covariance[0;2],/triangulation_3D_pose/twist/covariance[0;3],/triangulation_3D_pose/twist/covariance[0;4],/triangulation_3D_pose/twist/covariance[0;5],/triangulation_3D_pose/twist/covariance[1;1],/triangulation_3D_pose/twist/covariance[1;2],/triangulation_3D_pose/twist/covariance[1;3],/triangulation_3D_pose/twist/covariance[1;4],/triangulation_3D_pose/twist/covariance[1;5],/triangulation_3D_pose/twist/covariance[2;2],/triangulation_3D_pose/twist/covariance[2;3],/triangulation_3D_pose/twist/covariance[2;4],/triangulation_3D_pose/twist/covariance[2;5],/triangulation_3D_pose/twist/covariance[3;3],/triangulation_3D_pose/twist/covariance[3;4],/triangulation_3D_pose/twist/covariance[3;5],/triangulation_3D_pose/twist/covariance[4;4],/triangulation_3D_pose/twist/covariance[4;5],/triangulation_3D_pose/twist/covariance[5;5],/triangulation_3D_pose/twist/twist/angular/x,/triangulation_3D_pose/twist/twist/angular/y,/triangulation_3D_pose/twist/twist/angular/z,/triangulation_3D_pose/twist/twist/linear/x,/triangulation_3D_pose/twist/twist/linear/y,/triangulation_3D_pose/twist/twist/linear/z
1690309429.622971,0.000320,0.006641,0.004330,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.027568,9.841834,-0.898873,0.185296,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.306442,-92.700317,-0.458640,-0.507693,0.493726,-172.017792,-0.536779,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.631649,0.002944,0.014307,-0.010265,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.035068,9.767381,-0.586021,0.017711,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.307103,-92.685948,-0.458566,-0.507765,0.493644,-172.014972,-0.536850,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.640353,-0.001509,0.008661,-0.004713,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.045068,9.658009,-0.409203,-0.047309,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.311273,-92.709871,-0.458480,-0.507881,0.493536,-171.969677,-0.536913,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.648904,-0.000513,-0.003813,-0.004673,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.052568,10.329576,-0.311086,-0.794843,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.312992,-92.747900,-0.458404,-0.507968,0.493467,-171.915726,-0.536958,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.657302,0.003240,-0.005704,0.004553,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.060068,9.538333,-0.030296,-0.508754,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.314589,-92.720246,-0.458342,-0.508037,0.493380,-171.926948,-0.537026,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.666525,0.004070,-0.004251,-0.004502,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.077568,9.441074,-0.738109,0.065186,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.320504,-92.709141,-0.458178,-0.508238,0.493164,-171.896200,-0.537175,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.675096,0.000221,0.001077,-0.005397,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.085068,10.137658,-0.316173,0.094847,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.321150,-92.731114,-0.458107,-0.508310,0.493102,-171.859629,-0.537224,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.684278,0.002518,0.014562,-0.001347,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.092568,9.909420,-0.867810,-0.042931,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.322591,-92.757600,-0.458035,-0.508390,0.493034,-171.817797,-0.537272,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.692703,0.005012,0.016776,-0.000560,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.102568,10.557663,-0.636614,-0.248005,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.321140,-92.680755,-0.457939,-0.508461,0.492918,-171.871498,-0.537393,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.692962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315307.575300,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.041873,4.049062,0.057520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690309429.700949,-0.000586,-0.008875,-0.007869,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.110068,9.756989,-0.408290,-0.526049,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.323280,-92.704912,-0.457872,-0.508543,0.492847,-171.832030,-0.537439,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.709975,-0.002840,-0.025320,0.009295,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.117568,9.861814,-0.213968,-0.507194,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.322235,-92.736041,-0.457789,-0.508611,0.492794,-171.786126,-0.537492,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.718803,0.003552,-0.007552,0.003868,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.127568,9.708892,-0.100950,-0.621668,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.320752,-92.700817,-0.457694,-0.508684,0.492699,-171.800586,-0.537592,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.727572,0.000069,-0.004382,-0.005718,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.135068,8.879927,-0.574748,-0.476243,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.321592,-92.681487,-0.457629,-0.508749,0.492621,-171.804202,-0.537657,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.735746,0.001491,0.005128,0.007533,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.142568,10.234637,-0.137354,0.137938,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.321288,-92.730203,-0.457543,-0.508828,0.492566,-171.740148,-0.537705,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.744564,0.001498,0.006378,-0.006276,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.150068,9.886517,-0.652278,-0.150592,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.322080,-92.748901,-0.457467,-0.508906,0.492497,-171.705473,-0.537760,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.753536,-0.004178,0.013808,-0.005417,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.160068,10.211754,-0.581772,0.196255,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.324039,-92.728782,-0.457386,-0.508996,0.492392,-171.705182,-0.537840,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.763533,-0.002223,-0.009190,-0.000441,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.167568,10.436164,-0.250062,-0.584605,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.323639,-92.751542,-0.457305,-0.509068,0.492330,-171.666783,-0.537897,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.770915,0.008898,-0.021061,0.005367,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.175068,9.111202,-0.362746,-0.593562,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.322491,-92.766632,-0.457216,-0.509141,0.492264,-171.634709,-0.537964,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.779144,0.004592,-0.001588,-0.002751,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.185068,10.239100,-0.377354,-0.648487,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.323431,-92.763752,-0.457121,-0.509236,0.492163,-171.616141,-0.538047,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.787935,0.005958,0.014126,0.000095,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.192568,9.043406,-0.481702,0.041501,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.326001,-92.652587,-0.457085,-0.509282,0.492051,-171.711058,-0.538136,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.795038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315307.677750,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.041958,4.065839,0.058801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690309429.797454,-0.001469,0.006849,-0.003134,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.200068,9.312989,-0.508951,0.211921,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.327426,-92.605555,-0.457034,-0.509337,0.491967,-171.743329,-0.538204,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.805461,-0.002250,-0.001349,0.005492,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.210068,9.652463,-0.599089,0.149000,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.325326,-92.710477,-0.456903,-0.509447,0.491914,-171.618263,-0.538260,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.814102,0.005320,0.001531,0.004483,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.217568,9.990904,-0.202290,0.062745,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.323472,-92.775473,-0.456794,-0.509535,0.491860,-171.535580,-0.538318,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.822825,0.002680,0.000512,-0.000714,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.225068,10.763838,-0.370752,-0.971563,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.321535,-92.740477,-0.456721,-0.509583,0.491791,-171.555058,-0.538398,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.831848,0.004021,-0.015722,0.014729,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.232568,8.774374,-0.643839,-0.025921,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.318029,-92.693336,-0.456636,-0.509627,0.491720,-171.585249,-0.538493,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.840465,0.009254,-0.012317,0.009327,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.242568,10.324375,-0.244765,-0.071886,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.314565,-92.725775,-0.456505,-0.509720,0.491644,-171.530304,-0.538586,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.849054,0.005116,0.004718,0.012483,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.250068,8.746296,-0.484927,0.255384,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.309840,-92.670208,-0.456418,-0.509754,0.491579,-171.569363,-0.538687,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.857316,0.000425,0.007535,0.003362,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.257568,9.856410,-0.406038,0.089760,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.309951,-92.680237,-0.456339,-0.509828,0.491508,-171.542983,-0.538748,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.866001,-0.001937,0.019632,-0.002204,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.267568,9.214394,-0.222321,-0.299932,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.309320,-92.628611,-0.456252,-0.509898,0.491406,-171.573926,-0.538849,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.874745,-0.001846,-0.009111,-0.005275,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.292568,10.027078,0.069206,-0.827684,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.312425,-92.583870,-0.456035,-0.510120,0.491149,-171.566824,-0.539057,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.883477,-0.001240,-0.008857,-0.010788,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.300068,10.119555,-1.005257,-0.239695,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.316254,-92.602466,-0.455976,-0.510207,0.491068,-171.532839,-0.539098,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.890117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315307.771632,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.042842,4.083906,0.058003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690309429.892547,0.002920,0.007064,-0.000587,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.307568,9.118750,0.118292,-0.120265,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.319909,-92.556264,-0.455936,-0.510271,0.490973,-171.564142,-0.539158,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.902793,-0.000644,0.016070,-0.006023,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.315068,10.230300,-0.476086,-0.334329,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.322575,-92.521097,-0.455889,-0.510335,0.490886,-171.584601,-0.539217,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.911855,0.005735,0.014224,-0.002420,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.325068,9.152077,-0.378742,0.128910,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.326844,-92.442200,-0.455828,-0.510420,0.490751,-171.642014,-0.539310,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.918625,-0.000280,-0.001086,-0.006935,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.332568,10.047683,-0.597612,-0.429682,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.327794,-92.481981,-0.455749,-0.510503,0.490687,-171.586599,-0.539357,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.927603,-0.002091,-0.015655,-0.001971,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.340068,10.167610,-0.225516,-0.332993,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.328523,-92.538762,-0.455664,-0.510591,0.490628,-171.514030,-0.539400,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.935853,0.005380,-0.007308,0.006399,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.350068,10.040313,-0.187259,-0.806012,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.324551,-92.576315,-0.455524,-0.510688,0.490550,-171.452740,-0.539497,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.944547,0.003285,0.008083,0.011273,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.357568,10.052421,-0.255609,-0.425586,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.324100,-92.505263,-0.455467,-0.510730,0.490465,-171.508433,-0.539582,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.953702,0.006285,0.016279,0.008870,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.365068,8.927809,-0.627301,0.570766,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.320366,-92.392511,-0.455402,-0.510748,0.490383,-171.605299,-0.539694,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.962172,-0.001378,-0.000098,0.016273,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.375068,9.952590,-0.647092,0.079961,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.317624,-92.459204,-0.455281,-0.510840,0.490327,-171.519355,-0.539760,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.970520,-0.000350,0.009603,0.002832,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.382568,9.073706,-0.258582,0.100949,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.314241,-92.472141,-0.455189,-0.510895,0.490278,-171.491099,-0.539830,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.979193,0.003324,-0.003439,0.009728,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.390068,10.053936,-0.273380,-0.415648,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.311320,-92.528357,-0.455083,-0.510972,0.490231,-171.418301,-0.539889,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.984731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315307.867240,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.042650,4.100545,0.059519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690309429.988285,0.002090,0.015520,-0.001791,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.400068,10.034050,-0.861887,-0.245893,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.307788,-92.521091,-0.454968,-0.511045,0.490152,-171.404545,-0.539988,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690309429.996785,0.002144,0.003620,0.006553,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344362.407568,9.924200,-0.277781,-0.791911,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-86.303603,-92.466681,-0.454886,-0.511080,0.490086,-171.442812,-0.540085,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
