__time,/mti630/imu/angular_velocity/x,/mti630/imu/angular_velocity/y,/mti630/imu/angular_velocity/z,/mti630/imu/angular_velocity_covariance[0;0],/mti630/imu/angular_velocity_covariance[0;1],/mti630/imu/angular_velocity_covariance[0;2],/mti630/imu/angular_velocity_covariance[1;1],/mti630/imu/angular_velocity_covariance[1;2],/mti630/imu/angular_velocity_covariance[2;2],/mti630/imu/header/stamp,/mti630/imu/linear_acceleration/x,/mti630/imu/linear_acceleration/y,/mti630/imu/linear_acceleration/z,/mti630/imu/linear_acceleration_covariance[0;0],/mti630/imu/linear_acceleration_covariance[0;1],/mti630/imu/linear_acceleration_covariance[0;2],/mti630/imu/linear_acceleration_covariance[1;1],/mti630/imu/linear_acceleration_covariance[1;2],/mti630/imu/linear_acceleration_covariance[2;2],/mti630/imu/orientation/pitch_deg,/mti630/imu/orientation/roll_deg,/mti630/imu/orientation/w,/mti630/imu/orientation/x,/mti630/imu/orientation/y,/mti630/imu/orientation/yaw_deg,/mti630/imu/orientation/z,/mti630/imu/orientation_covariance[0;0],/mti630/imu/orientation_covariance[0;1],/mti630/imu/orientation_covariance[0;2],/mti630/imu/orientation_covariance[1;1],/mti630/imu/orientation_covariance[1;2],/mti630/imu/orientation_covariance[2;2],/triangulation_3D_pose/header/stamp,/triangulation_3D_pose/pose/covariance[0;0],/triangulation_3D_pose/pose/covariance[0;1],/triangulation_3D_pose/pose/covariance[0;2],/triangulation_3D_pose/pose/covariance[0;3],/triangulation_3D_pose/pose/covariance[0;4],/triangulation_3D_pose/pose/covariance[0;5],/triangulation_3D_pose/pose/covariance[1;1],/triangulation_3D_pose/pose/covariance[1;2],/triangulation_3D_pose/pose/covariance[1;3],/triangulation_3D_pose/pose/covariance[1;4],/triangulation_3D_pose/pose/covariance[1;5],/triangulation_3D_pose/pose/covariance[2;2],/triangulation_3D_pose/pose/covariance[2;3],/triangulation_3D_pose/pose/covariance[2;4],/triangulation_3D_pose/pose/covariance[2;5],/triangulation_3D_pose/pose/covariance[3;3],/triangulation_3D_pose/pose/covariance[3;4],/triangulation_3D_pose/pose/covariance[3;5],/triangulation_3D_pose/pose/covariance[4;4],/triangulation_3D_pose/pose/covariance[4;5],/triangulation_3D_pose/pose/covariance[5;5],/triangulation_3D_pose/pose/pose/orientation/pitch_deg,/triangulation_3D_pose/pose/pose/orientation/roll_deg,/triangulation_3D_pose/pose/pose/orientation/w,/triangulation_3D_pose/pose/pose/orientation/x,/triangulation_3D_pose/pose/pose/orientation/y,/triangulation_3D_pose/pose/pose/orientation/yaw_deg,/triangulation_3D_pose/pose/pose/orientation/z,/triangulation_3D_pose/pose/pose/position/x,/triangulation_3D_pose/pose/pose/position/y,/triangulation_3D_pose/pose/pose/position/z,/triangulation_3D_pose/twist/covariance[0;0],/triangulation_3D_pose/twist/covariance[0;1],/triangulation_3D_pose/twist/covariance[0;2],/triangulation_3D_pose/twist/covariance[0;3],/triangulation_3D_pose/twist/covariance[0;4],/triangulation_3D_pose/twist/covariance[0;5],/triangulation_3D_pose/twist/covariance[1;1],/triangulation_3D_pose/twist/covariance[1;2],/triangulation_3D_pose/twist/covariance[1;3],/triangulation_3D_pose/twist/covariance[1;4],/triangulation_3D_pose/twist/covariance[1;5],/triangulation_3D_pose/twist/covariance[2;2],/triangulation_3D_pose/twist/covariance[2;3],/triangulation_3D_pose/twist/covariance[2;4],/triangulation_3D_pose/twist/covariance[2;5],/triangulation_3D_pose/twist/covariance[3;3],/triangulation_3D_pose/twist/covariance[3;4],/triangulation_3D_pose/twist/covariance[3;5],/triangulation_3D_pose/twist/covariance[4;4],/triangulation_3D_pose/twist/covariance[4;5],/triangulation_3D_pose/twist/covariance[5;5],/triangulation_3D_pose/twist/twist/angular/x,/triangulation_3D_pose/twist/twist/angular/y,/triangulation_3D_pose/twist/twist/angular/z,/triangulation_3D_pose/twist/twist/linear/x,/triangulation_3D_pose/twist/twist/linear/y,/triangulation_3D_pose/twist/twist/linear/z
1690312191.791529,-0.000155,-0.001146,0.001597,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.272568,9.772182,-0.118462,-0.001840,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.457799,-133.994200,-0.675779,-0.149980,0.702076,159.912393,-0.167087,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.802828,-0.001438,0.002714,-0.001237,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.282568,9.751749,-0.082749,-0.057131,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.458195,-133.961438,-0.675758,-0.150093,0.702043,159.899120,-0.167208,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.808414,0.003491,0.001704,-0.001147,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.290068,9.832646,-0.164101,-0.187330,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.458854,-133.940759,-0.675741,-0.150190,0.702016,159.894747,-0.167307,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.817629,0.006499,0.006289,-0.001527,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.297568,9.766388,-0.175439,-0.025807,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460331,-133.912588,-0.675729,-0.150288,0.701983,159.882733,-0.167404,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.826085,0.002294,0.000613,0.002471,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.307568,9.840081,-0.134673,-0.221475,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.459324,-133.881287,-0.675698,-0.150405,0.701956,159.872267,-0.167537,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.834559,0.004862,0.002273,-0.001757,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.322568,9.762051,-0.215870,-0.070013,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.459499,-133.830513,-0.675659,-0.150592,0.701905,159.853825,-0.167739,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.843378,-0.002182,-0.002521,-0.002390,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.330068,9.841516,-0.208390,-0.109688,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.459421,-133.823829,-0.675637,-0.150683,0.701884,159.862334,-0.167830,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.852663,-0.002208,0.001582,-0.002566,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.340068,9.834388,-0.152142,-0.224671,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.458943,-133.803232,-0.675608,-0.150803,0.701857,159.862281,-0.167958,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.861129,0.003468,-0.001372,-0.000791,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.347568,9.752536,-0.119477,-0.087866,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.459203,-133.768994,-0.675591,-0.150893,0.701829,159.843969,-0.168059,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.869635,0.004854,-0.003655,-0.000486,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.355068,9.773634,-0.155558,-0.179593,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.457993,-133.767151,-0.675561,-0.150990,0.701813,159.858671,-0.168161,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.878358,0.001089,0.002096,0.002215,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.365068,9.797571,-0.178225,-0.047870,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.458078,-133.739679,-0.675535,-0.151111,0.701781,159.851873,-0.168289,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.887146,0.003798,0.001077,-0.004494,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.372568,9.825160,-0.190792,-0.026317,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.458890,-133.736601,-0.675517,-0.151208,0.701756,159.864324,-0.168378,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.895583,0.000156,-0.000501,-0.001135,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.380068,9.750175,-0.130983,-0.176943,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460035,-133.725088,-0.675502,-0.151302,0.701729,159.868059,-0.168467,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.904490,0.004581,0.000157,-0.000481,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.390068,9.811258,-0.157394,-0.203198,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460042,-133.704488,-0.675475,-0.151424,0.701698,159.868067,-0.168593,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.913068,0.000498,0.001118,0.000861,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.397568,9.802675,-0.114486,0.138501,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460593,-133.660730,-0.675463,-0.151507,0.701669,159.839201,-0.168689,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.922267,0.007199,0.002583,-0.000075,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.405068,9.739590,-0.097655,-0.050575,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460248,-133.651931,-0.675438,-0.151605,0.701648,159.846883,-0.168789,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.930611,0.003447,0.001153,-0.001590,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.415068,9.792662,-0.165138,-0.079602,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460935,-133.617350,-0.675415,-0.151733,0.701611,159.834150,-0.168924,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.938869,0.004455,0.001066,-0.001916,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.422568,9.778643,-0.108314,0.039462,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.461926,-133.587739,-0.675400,-0.151831,0.701579,159.821036,-0.169024,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.947514,0.002766,0.002495,0.000035,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.430068,9.824443,-0.177313,-0.062642,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.462178,-133.554662,-0.675383,-0.151919,0.701552,159.803562,-0.169123,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.956749,0.005446,-0.000352,0.002211,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.437568,9.777878,-0.210914,-0.155240,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.462107,-133.534237,-0.675361,-0.152015,0.701528,159.799619,-0.169225,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.965628,0.003440,0.003073,0.000090,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.447568,9.801650,-0.154283,-0.059075,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.462222,-133.503734,-0.675334,-0.152144,0.701493,159.791244,-0.169362,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.970217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315274.929490,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000108,-0.000013,-0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690312191.974155,-0.003022,0.000741,0.001480,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.455068,9.823632,-0.181615,-0.132711,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.460991,-133.495470,-0.675307,-0.152227,0.701479,159.797533,-0.169454,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.982440,0.000376,0.000023,0.000722,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.462568,9.763622,-0.160903,-0.215196,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.461545,-133.460314,-0.675293,-0.152314,0.701451,159.777562,-0.169549,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312191.991382,0.002196,-0.001726,-0.000542,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.472568,9.802318,-0.132119,-0.161379,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.461890,-133.431922,-0.675269,-0.152434,0.701417,159.769673,-0.169676,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.000432,0.002762,0.001434,-0.000036,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.480068,9.780550,-0.164175,-0.065410,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.462159,-133.402755,-0.675252,-0.152523,0.701391,159.755879,-0.169772,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.009348,0.002857,0.004791,0.001385,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.487568,9.782483,-0.148975,-0.110961,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.462781,-133.363916,-0.675238,-0.152610,0.701362,159.732335,-0.169869,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.017671,0.002009,0.002686,0.000357,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.497568,9.827592,-0.169597,-0.264339,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.463586,-133.331005,-0.675219,-0.152722,0.701327,159.718583,-0.169987,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.025801,0.003517,-0.004369,0.000808,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.505068,9.778259,-0.196144,-0.150523,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.462267,-133.338965,-0.675187,-0.152819,0.701313,159.742792,-0.170085,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.034633,0.000862,0.001492,-0.005129,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.512568,9.830548,-0.079244,-0.061499,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.463192,-133.318929,-0.675172,-0.152912,0.701285,159.738171,-0.170177,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.043580,0.004723,0.002370,-0.001663,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.520068,9.720516,-0.101193,-0.083483,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.464860,-133.303925,-0.675159,-0.153011,0.701253,159.738976,-0.170268,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.052774,0.004236,0.001379,0.000115,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.537568,9.772706,-0.181893,-0.050557,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465153,-133.234078,-0.675116,-0.153225,0.701191,159.706541,-0.170503,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.060746,0.005434,0.000473,-0.002423,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.545068,9.872391,-0.158227,-0.060878,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465050,-133.212534,-0.675095,-0.153315,0.701168,159.700518,-0.170600,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.068636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315275.028501,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000265,0.000050,0.000838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690312192.070295,0.007137,0.000837,0.000010,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.555068,9.811473,-0.145153,-0.187612,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.464685,-133.181445,-0.675066,-0.153440,0.701136,159.691331,-0.170737,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.078356,0.000932,0.002632,-0.001088,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.562568,9.822702,-0.149938,0.043791,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465292,-133.161258,-0.675049,-0.153532,0.701109,159.686550,-0.170831,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.087611,0.000601,0.001969,0.000427,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.570068,9.753299,-0.116216,-0.035071,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465512,-133.138830,-0.675032,-0.153613,0.701086,159.678138,-0.170918,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.095724,0.001901,-0.000836,-0.002816,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.580068,9.721877,-0.154738,-0.178977,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.466249,-133.114417,-0.675008,-0.153740,0.701050,159.674921,-0.171046,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.104570,0.002670,0.000223,-0.000045,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.587568,9.797311,-0.141096,-0.122588,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.466286,-133.095482,-0.674988,-0.153834,0.701026,159.671942,-0.171144,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.114397,0.002969,0.001735,0.002878,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.595068,9.778975,-0.168299,-0.097517,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465706,-133.053953,-0.674966,-0.153923,0.701000,159.646837,-0.171252,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.121543,-0.001319,0.001837,0.002594,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.602568,9.800718,-0.121824,-0.099424,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465696,-133.030303,-0.674947,-0.154012,0.700976,159.638701,-0.171349,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.130906,0.001635,0.001215,0.000753,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.612568,9.753323,-0.136919,-0.076407,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465695,-132.994933,-0.674920,-0.154135,0.700942,159.624766,-0.171483,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.139314,-0.002107,-0.000688,0.000115,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.620068,9.763122,-0.092032,-0.128596,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.466768,-132.966426,-0.674908,-0.154223,0.700912,159.611020,-0.171573,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.147649,0.004707,0.000071,-0.001712,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.627568,9.813144,-0.216444,-0.131412,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.467092,-132.935669,-0.674890,-0.154316,0.700884,159.596454,-0.171674,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.156766,-0.001378,-0.001308,0.000971,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.637568,9.813523,-0.159812,0.021401,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.466761,-132.911687,-0.674861,-0.154434,0.700854,159.592921,-0.171801,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.165127,-0.002302,-0.001812,0.002017,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.645068,9.777568,-0.138402,-0.189898,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465572,-132.902085,-0.674833,-0.154522,0.700838,159.598716,-0.171898,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.167589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678315275.126507,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.000013,-0.000001,0.000098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1690312192.173932,-0.000735,0.001592,-0.000840,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.652568,9.749389,-0.170711,-0.163278,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465865,-132.870937,-0.674817,-0.154610,0.700811,159.582903,-0.171994,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690312192.182844,-0.001001,0.000214,0.000104,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,1678344329.662568,9.871554,-0.189974,-0.148864,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,-87.465592,-132.836705,-0.674790,-0.154725,0.700780,159.568833,-0.172122,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
